210,23,105,0,1,9,5,0.01,0,0,0,0,1,255,1,0.05,83,0.01,5,0,2,normal
46,12,46,0,1,9,8,0,0.11,0,0,0,0.78,14,0,0,18,0.06,17,0.12,3,normal
0,45,0,0.05,0.08,5,238,1,0.07,1,1,1,0.08,20,0,0,255,0,20,0,2,neptune
0,45,0,0.08,0.02,5,102,1,0.06,1,1,1,0.03,7,0,0,255,0,2,0,2,neptune
173,23,11889,0,1,9,2,0,0,0,0,0,1,33,1,0.06,2,0.5,2,0,2,normal
1214,20,0,0,1,9,18,0,0.07,0,0,0,0.39,34,0,0,88,0.39,18,0,2,normal
44,12,44,0,1,9,129,0,0.01,0,0,0,0.89,228,0,0,255,0.01,131,0.02,3,normal
37,12,97,0,1,9,1,0,0.07,0,0,0,0.62,26,0,0,42,0.02,8,0.38,3,normal
1348,50,331,0,1,9,1,0,0.06,0,0,0,0.41,65,1,0.03,32,0.03,2,1,2,normal
230,23,27137,0,1,9,4,0,0,0,0,0,1,255,1,0.03,46,0.02,7,0.43,2,normal
105,45,145,0,1,9,2,0,0.07,0,0,0,0.8,36,0,0,45,0.07,2,0,3,normal
260,23,389,0,1,9,1,0,0,0,0,0,1,255,1,0.01,4,0.25,1,0,2,normal
1032,15,0,0,1,9,64,0,0.04,0.01,0,0,0.47,82,0,0,176,0.47,64,0,1,smurf
0,45,0,0.06,0.16,5,102,1,0.05,1,1,1,0.1,26,0,0,255,0,16,0,2,neptune
0,23,0,0,1,2,1,0,0,0,0,0,1,255,0,0.11,92,0.01,1,0,2,normal
0,8,0,0.07,0.01,2,251,0,0.07,0,0,0,0.01,2,0,0,255,0,2,0,2,neptune
213,23,7203,0,1,9,6,0,0,0,0,0,1,255,1,0,255,0,6,0,2,normal
0,45,0,0.07,0.1,5,86,1,0.06,1,1,1,0.05,13,0,0,255,0,9,0,2,neptune
201,23,4080,0,1,9,4,0,0,0,0,0,1,255,1,0.03,158,0.01,4,0,2,normal
45,12,111,0,1,9,201,0,0.01,0,0,0,0.98,251,0,0,255,0,201,0,3,normal
0,22,0,0.05,0.07,5,286,1,0.05,1,1,1,0.08,21,0,0,255,0,21,0,2,neptune
331,23,1907,0,1,9,10,0,0,0,0,0,1,255,1,0.04,67,0.01,41,0.05,2,normal
0,32,0,0.06,0.09,5,138,1,0.07,1,1,1,0.01,2,0,0,255,0,12,0,2,neptune
0,36,0,0.06,0,5,247,1,0.07,1,1,1,0.01,3,0,0,255,0,1,0,2,neptune
985,50,332,0,1,9,1,0,0.04,0,0,0,0.39,135,1,0.01,158,0.01,4,1,2,normal
284,23,5989,0,1,9,6,0,0,0,0,0,1,255,1,0,255,0,14,0.21,2,normal
0,53,0,0.06,0.09,5,248,1,0.07,1,1,1,0.09,22,0,0,255,0,22,0,2,neptune
269,23,10229,0,1,9,1,0,0,0,0,0,1,255,1,0.02,45,0.02,13,0.15,2,normal
329,23,3432,0,1,9,13,0,0,0,0,0,1,255,1,0,255,0,17,0.12,2,normal
0,33,0,0.06,0.04,5,290,1,0.07,1,1,1,0.02,5,0,0,255,0,12,0,2,neptune
43,12,74,0,1,9,124,0,0,0,0,0,1,255,0,0,255,0,124,0,3,normal
241,19,774,0,1,9,1,0,0.02,0,0,0,0.22,57,1,0,255,0,1,0,2,normal
290,23,3084,0,1,9,6,0,0,0,0,0,1,255,1,0.06,16,0.06,6,0,2,normal
0,33,0,0.05,0.08,5,278,1,0.05,1,1,1,0.09,23,0,0,255,0,23,0,2,neptune
0,45,0,0.06,0.12,2,113,0,0.06,0,0,0,0.05,14,0,0,255,0,14,0,2,neptune
350,23,280,0,1,9,1,0,0,0,0,0,1,255,1,0,255,0,1,0,2,normal
0,31,0,0.07,0.04,3,132,0,0.06,0,0,0,0.02,5,0,0,255,0,5,0,2,neptune
0,39,0,0.06,0.08,5,215,1,0.07,1,1,1,0.07,17,0,0,255,0,17,0,2,neptune
0,45,0,0.07,0.01,5,117,1,0.07,1,1,1,0.04,9,0,0,255,0,1,0,2,neptune
260,23,774,0,1,9,13,0,0,0,0,0,1,255,1,0,255,0,17,0.12,2,normal
0,62,0,0.06,0.05,5,260,1,0.07,1,1,1,0.03,8,0,0,255,0,13,0,2,neptune
36256,23,5840,0,1,4,2,0,0,0,0,0,1,255,1,0,255,0,2,0,2,back
45,12,130,0,1,9,15,0,0.01,0,0,0,1,254,0,0,255,0,95,0.02,3,normal
37,12,118,0,1,9,1,0,0,0,0,0,1,56,0,0,56,1,1,0,3,normal
0,23,0,0,1,2,1,0,0,0,0,0,1,255,0,0.16,10,0.1,1,0,2,normal
256,23,870,0,1,9,5,0,0,0,0,0,1,255,1,0.02,144,0.01,5,0,2,normal
0,45,0,0.06,0.06,5,127,1,0.07,1,1,1,0.05,13,0,0,255,0,7,0,2,neptune
32,12,0,0,1,9,1,0,0.06,0,0,0,0.22,45,0,0.07,72,0.22,3,0.67,3,normal
1381,50,340,0,1,9,1,0,0.03,0,0,0,0.74,178,1,0.01,127,0.01,1,0,2,normal
810,50,326,0,1,9,1,0,0.03,0,0,0,0.6,119,1,0.02,161,0.01,1,0,2,normal
227,23,392,0,1,9,10,0,0,0,0,0,1,255,1,0,255,0,10,0,2,normal
242,23,198,0,1,9,1,0,0,0,0,0,1,255,1,0.01,23,0.04,6,0.67,2,normal
1077,50,331,0,1,9,1,0,0.03,0,0,0,0.81,153,1,0.01,100,0.01,2,1,2,normal
105,45,146,0.4,0.2,9,5,0,0.01,0,0,0,0.91,233,0,0,255,0,1,0,3,normal
0,58,0,0.07,0.05,3,181,0,0.07,0,0,0,0.04,9,0,0,255,0,9,0,2,neptune
0,18,0,0.07,0.26,5,69,1,0.05,1,1,0.99,0.13,33,0,0,255,0,18,0,2,neptune
0,45,0,0.06,0.05,5,133,1,0.08,1,1,1,0.03,7,0,0,255,0,7,0,2,neptune
0,42,0,0.07,0.13,5,134,1,0.07,1,1,1,0.07,17,0,0,255,0,17,0,2,neptune
54540,23,8314,0,1,9,5,0,0,0,0,0,1,243,1,0,243,0,5,0,2,back
147,41,105,0,1,9,2,0,0.78,0,0,0,0.01,2,0,0,255,1,2,0,3,normal
0,56,0,0.1,0.62,5,21,0.98,0.02,1,1,1,0.24,54,0,0.04,221,0,13,0,2,neptune
237,23,4428,0,1,9,11,0,0,0,0,0,1,255,1,0.04,23,0.04,11,0,2,normal
343,23,4154,0,1,9,5,0,0,0,0.2,0.2,1,255,1,0,255,0,5,0,2,normal
147,41,105,0,1,9,2,0,0.65,0,0,0,0.01,2,0,0,255,0.88,2,0,3,normal
1032,15,0,0,1,9,511,0,0.19,0,0,0,0.38,97,0,0,255,0.38,511,0,1,smurf
715,50,329,0,1,9,1,0,0.22,0,0,0,0.78,33,1,0.06,18,0.06,1,0,2,normal
202,23,4768,0,1,9,12,0,0,0,0,0,1,255,1,0,255,0,12,0,2,normal
242,23,3189,0,1,9,10,0,0,0,0,0,1,255,1,0.02,90,0.01,10,0,2,normal
142,23,26866,0,1,9,2,0.01,0,0.01,0,0,1,255,1,0.02,111,0.01,4,0.5,2,normal
0,54,0,0.07,0.02,5,148,1,0.07,1,1,1,0.02,4,0,0,255,0,3,0,2,neptune
0,62,0,0.07,0.02,2,246,0,0.07,0,0,0,0.02,6,0,0,255,0,6,0,2,neptune
0,23,0,0,1,2,1,0,0,0,0,0,1,255,0,0.15,125,0.01,1,0,2,normal
0,24,0,0.06,0.1,5,87,1,0.05,1,1,1,0.04,9,0,0,255,0,9,0,2,neptune
0,62,0,0.05,0.07,5,225,1,0.05,1,1,1,0.06,16,0,0,255,0,16,0,2,neptune
0,61,0,0.07,0.16,5,61,1,0.04,1,1,1,0.04,10,0,0,255,0,10,0,2,neptune
22,12,75,1,0.5,9,2,0,0.03,0,0,0,0.95,59,0,0,62,0.02,1,0,3,normal
0,44,0,0.06,0.14,5,121,1,0.06,1,1,1,0.07,17,0,0,255,0,17,0,2,neptune
425,20,0,0,1,9,1,0,0.01,0,0,0,0.14,38,0,0.05,227,0.14,1,0,2,normal
641,20,0,0.75,0.5,9,4,0,0.5,0,0,0,0.67,4,1,0,6,0.67,2,0,2,normal
0,35,0,0.06,0.1,5,208,1,0.06,1,1,1,0.08,21,0,0,255,0,21,0,2,neptune
229,23,861,0,1,9,27,0,0,0,0,0,1,255,1,0,255,0,34,0.09,2,normal
186,23,619,0,1,9,1,0,0,0,0,0,1,255,1,0.03,72,0.01,1,0,2,normal
78,60,0,0.06,0.03,9,31,0,0.01,0,0,0,0.05,14,0,0,255,0.05,1,0,1,normal
0,31,0,0.07,0.11,5,138,1,0.06,1,1,1,0.06,15,0,0,255,0,15,0,2,neptune
78,60,0,0.08,0.08,9,26,0,0.01,0,0,0,0.05,12,0,0,255,0.05,2,0,1,normal
1495,19,4152,0,1,9,1,0,0.12,0,0,0,0.23,12,1,0,52,0.02,1,0,2,normal
0,45,0,0.06,0.06,5,135,1,0.07,1,1,1,0.02,6,0,0,255,0,8,0,2,neptune
44,12,128,0,1,9,62,0,0.02,0,0,0,0.88,200,0,0.01,120,0.88,277,0.01,3,normal
1649,50,336,0,1,9,1,0,0.03,0,0,0,0.69,157,1,0.01,114,0.01,1,0,2,normal
42,12,42,0,1,9,5,0,0.01,0,0,0,0.96,244,0,0,255,0,5,0,3,normal
201,23,543,0,1,9,16,0,0,0,0,0,1,255,1,0.02,174,0.01,17,0.12,2,normal
0,20,0,0.12,0.28,5,32,1,0.05,1,1,1,0.19,48,0,0,255,0.01,9,0,2,neptune
1032,15,0,0,1,9,511,0,0.02,0.01,0,0,0.56,143,0,0,255,0.56,511,0,1,smurf
42,12,108,0,1,9,141,0,0,0,0,0,1,255,0,0,255,0,221,0.01,3,normal
249,19,774,0,1,9,1,0,0.03,0.01,0,0,0.2,48,1,0,237,0,1,0,2,normal
46,12,117,0.29,0.86,9,7,0,0.01,0,0,0,0.97,248,0,0,255,0,18,0.11,3,normal
5336,20,0,0,1,9,8,0,0.03,0,0,0,0.16,101,1,0.02,114,0.16,10,0.2,2,normal
44,12,132,0,1,9,121,0,0,0,0,0,1,255,0,0,255,0,201,0.01,3,normal
0,4,0,0.05,0.05,5,105,1,0.04,1,1,1,0.02,5,0,0,255,0,5,0,2,neptune
185,23,11380,1,0.5,9,2,0,0.01,0,0,0,0.98,249,1,0,255,0,1,0,2,normal
338,23,11868,0,1,9,8,0,0,0,0,0,1,255,1,0.01,206,0,8,0,2,normal
331,23,2512,0,1,9,4,0,0,0,0,0,1,255,1,0.1,48,0.02,4,0,2,normal
42,12,42,0,1,9,9,0,0.01,0,0,0,1,254,0,0,255,0,16,0.12,3,normal
285,23,12884,0,1,9,3,0,0,0,0,0,1,219,1,0,219,0,5,0.6,2,normal
1187,50,411,0,1,9,1,0,0.06,0.01,0,0,0.71,124,1,0.02,94,0.01,1,0,2,normal
227,23,498,0,1,9,7,0,0,0,0,0,1,255,1,0,255,0,7,0,2,normal
0,23,0,0,1,2,1,0,0,0,0,0,1,255,0,0.02,196,0.01,1,0,2,normal
30,14,0,0,1,9,1,0,0,0,0,0,1,123,0,0.44,17,1,1,0,1,normal
185,23,7225,0,1,9,1,0,0,0,0,0,1,25,1,0.08,7,0.14,1,0,2,normal
0,45,0,0.06,0.01,5,286,1,0.06,1,1,1,0.02,4,0,0,255,0,3,0,2,neptune
239,23,546,0,1,9,14,0,0,0,0,0,1,255,1,0.01,141,0.01,24,0.17,2,normal
0,8,0,0.07,0,5,202,1,0.08,1,1,1,0,1,0,0,255,0,1,0,2,neptune
318,23,8075,0,1,9,4,0,0,0,0,0,1,255,1,0,255,0,4,0,2,normal
1032,15,0,0,1,9,511,0,0.01,0,0,0,0.53,135,0,0,255,0.53,511,0,1,smurf
194,23,4218,0,1,9,1,0,0,0.33,0,0,1,255,1,0.01,3,0.33,1,0,2,normal
328,23,2701,0,1,9,4,0,0,0.25,0.17,0.25,1,255,1,0.04,4,0.25,6,0.33,2,normal
0,25,0,0.07,0.1,5,157,1,0.07,1,1,1,0.06,15,0,0,255,0,15,0,2,neptune
0,64,0,0.05,0.07,5,129,1,0.06,1,1,1,0.04,9,0,0,255,0,9,0,2,neptune
0,25,0,0.06,0.05,5,287,1,0.07,1,1,1,0.05,13,0,0,255,0,13,0,2,neptune
333,23,1384,0,1,9,16,0,0,0,0,0,1,255,1,0.01,164,0.01,16,0,2,normal
0,45,0,0.08,0.08,2,173,0,0.07,0,0,0,0.05,14,0,0,255,0,14,0,2,neptune
0,4,0,0.06,0.03,2,266,0,0.07,0,0,0,0.04,9,0,0,255,0,9,0,2,neptune
0,19,0,0.06,0.01,5,240,1,0.07,1,1,1,0.01,2,0,0,255,0,2,0,2,neptune
0,3,0,0.06,0.06,2,274,0,0.07,0,0,0,0.06,16,0,0,255,0,16,0,2,neptune
45,12,74,0,1,9,196,0,0.01,0,0,0,0.93,236,0,0,255,0,196,0,3,normal
0,56,0,0,1,5,7,0.97,0.02,0.98,1,1,0.53,69,0,0,129,0.01,7,0,2,neptune
417,23,7339,0,1,9,13,0,0,0,0,0,1,255,1,0,255,0,18,0.17,2,normal
105,45,147,0.29,0.14,9,7,0,0.01,0,0,0,0.8,176,0,0,221,0,1,0,3,normal
0,23,0,0.14,0.21,5,29,1,0.05,1,1,1,0.09,22,0,0,255,0.02,6,0,2,neptune
44,12,73,0,1,9,71,0,0.01,0,0,0,0.83,211,0,0,255,0,149,0.01,3,normal
0,62,0,0.06,0,5,233,1,0.07,1,1,1,0,1,0,0,255,0,1,0,2,neptune
303,23,622,0,1,9,39,0,0,0,0,0,1,255,1,0.02,114,0.01,39,0,2,normal
0,23,0,0.06,0.06,5,253,1,0.07,1,0.45,1,0.05,14,0,0,255,0,31,0.06,2,neptune
257,23,125015,0,1,9,10,0.01,0,0.01,0,0,1,255,1,0.02,179,0.01,11,0.18,2,normal
0,11,0,0.25,0.33,5,12,1,0.07,1,1,1,0.04,10,0,0,255,0,4,0,2,neptune
357,23,2547,0,1,9,4,0,0,0,0,0,1,255,1,0,255,0,7,0.29,2,normal
328,23,294,0,1,9,9,0,0,0,0,0,1,255,1,0,255,0,9,0,2,normal
147,41,0,0.6,0.2,9,5,0,0.67,0,0,0,0,1,0,0,255,0.93,1,0,3,normal
44,12,139,0,1,9,73,0,0.01,0,0,0,1,254,0,0,255,0,153,0.01,3,normal
0,27,0,0.05,0.13,5,149,1,0.06,1,1,1,0.07,19,0,0,255,0,19,0,2,neptune
271,23,10615,0,1,9,1,0,0,0,0,0,1,255,1,0.03,31,0.03,1,0,2,normal
6,18,139,0,1,9,1,0,0.03,0,0,0,0.03,7,0,0.29,111,0.01,1,0,2,normal
798,50,330,0,1,9,1,0.01,0.29,0,0,0,0.71,156,1,0.02,7,0.14,1,0,2,normal
0,52,0,0.07,0.13,2,126,0,0.07,0,0,0,0.06,16,0,0,255,0,16,0,2,neptune
0,58,0,0.07,0.06,3,173,0,0.08,0,0,0,0.04,10,0,0,255,0,10,0,2,neptune
0,45,0,0.07,0.11,5,184,1,0.07,1,1,1,0.08,20,0,0,255,0,20,0,2,neptune
696,50,363,0,1,9,1,0,0.05,0,0,0,0.97,174,1,0.02,39,0.03,3,1,2,normal
349,23,2578,0,1,9,6,0,0,0,0,0,1,255,1,0.02,42,0.02,6,0,2,normal
0,45,0,0.6,0.2,5,5,1,0.09,1,1,1,0.07,17,0,0,255,0,1,0,2,neptune
0,5,0,0.07,0.01,5,200,1,0.08,1,1,1,0.01,2,0,0,255,0,2,0,2,neptune
0,63,0,0.05,0.01,5,261,1,0.05,1,1,1,0.01,3,0,0,255,0,3,0,2,neptune
231,23,2842,0,1,9,4,0,0,0.25,0.06,0.25,1,255,1,0.01,4,0.25,18,0.11,2,normal
1544,50,479,0,1,9,1,0,0.04,0,0,0,0.14,44,1,0.05,126,0.01,2,1,2,normal
46,12,46,0,1,9,104,0,0,0,0,0,1,255,0,0,255,0,104,0,3,normal
1480,15,0,0,1,9,2,0,0.02,0,0,0,0.01,2,0,0,255,0.01,2,0,1,pod
0,5,0,0.07,0.03,2,104,0,0.08,0,0,0,0.01,3,0,0,255,0,3,0,2,neptune
287,19,892,0.67,0.33,9,3,0,0.09,0.02,0,0,0.19,26,1,0,138,0.01,1,0,2,normal
0,7,0,0.07,0.03,2,200,0,0.07,0,0,0,0.02,5,0,0,255,0,5,0,2,neptune
0,45,0,0.06,0.02,5,267,1,0.06,1,1,1,0.11,27,0,0,255,0,6,0,2,neptune
0,37,0,0.06,0.01,5,261,1,0.07,1,1,1,0.04,11,0,0,255,0,2,0,2,neptune
0,45,0,0.07,0.06,5,113,1,0.09,1,1,1,0.06,7,0,0,112,0.01,7,0,2,neptune
236,23,13503,0,1,9,12,0,0,0,0,0,1,255,1,0.04,12,0.08,12,0,2,normal
0,16,0,0.07,0.11,2,76,0,0.07,0,0,0,0.03,8,0,0,255,0,8,0,2,neptune
0,45,0,0.06,0.17,5,147,1,0.06,1,1,1,0.1,25,0,0,255,0,25,0,2,neptune
1032,15,0,0,1,9,180,0,0.01,0,0,0,0.71,180,0,0,255,0.71,180,0,1,smurf
0,61,0,0.07,0.15,3,123,0,0.07,0,0,0,0.07,18,0,0,255,0,18,0,2,neptune
0,33,0,0.07,0,5,202,1,0.08,1,1,1,0,1,0,0,255,0,1,0,2,neptune
0,45,0,0.05,0.19,5,74,1,0.08,1,1,1,0.05,13,0,0,255,0,14,0,2,neptune
187,23,312,0,1,9,8,0,0,0,0,0,1,255,1,0,255,0,12,0.17,2,normal
172,20,0,0,1,9,3,0,0.04,0.01,0,0,0.12,35,1,0.06,189,0.12,3,0,2,normal
198,23,1643,0,1,9,4,0,0,0,0,0,1,255,1,0.01,4,0.25,4,0,2,normal
240,23,397,0,1,9,8,0,0,0,0,0,1,255,1,0,255,0,8,0,2,normal
0,18,0,0.07,0.02,5,229,1,0.07,1,1,1,0.02,4,0,0,255,0,4,0,2,neptune
0,25,0,0.07,0.02,2,255,0,0.07,0,0,0,0.02,6,0,0,255,0,6,0,2,neptune
1032,15,0,0,1,9,511,0,0.05,0.31,0,0,0.11,29,0,0,255,0.11,511,0,1,smurf
1032,15,0,0,1,9,52,0,0.04,0.01,0,0,0.45,76,0,0,170,0.45,52,0,1,smurf
0,4,0,0.06,0.01,5,262,1,0.06,1,1,1,0.01,2,0,0,255,0,2,0,2,neptune
0,21,0,0.06,0.02,5,274,1,0.09,1,1,1,0.02,4,0,0,255,0,5,0,2,neptune
214,23,16564,0,1,9,8,0,0,0,0,0,1,255,1,0,255,0,8,0,2,normal
0,8,0,0.06,0.09,5,194,1,0.05,1,1,1,0.07,17,0,0,255,0,17,0,2,neptune
44,12,131,0,1,9,151,0,0,0,0,0,1,255,0,0,255,0,231,0.01,3,normal
43,12,129,0,1,9,78,0,0.01,0,0,0,0.98,249,0,0,255,0,158,0.01,3,normal
313,23,406,0,1,9,2,0,0,0,0,0,1,253,1,0.06,156,0.01,2,0,2,normal
0,45,0,0.06,0.02,5,174,1,0.07,1,1,1,0.06,16,0,0,255,0,3,0,2,neptune
5173,56,7962,0,1,6,1,0.22,0.06,0.02,1,1,0.1,9,1,0,88,0.01,1,0,2,normal
1464,50,336,0,1,9,2,0,0.06,0,0,0,0.64,189,1,0.01,108,0.01,2,0,2,normal
227,23,327,0,1,9,33,0,0,0,0,0,1,255,1,0.02,33,0.03,33,0,2,normal
44,12,75,0,1,9,55,0,0.01,0,0,0,1,254,0,0,255,0,55,0,3,normal
44,12,44,0,1,9,211,0,0,0,0,0,1,255,0,0,255,0,211,0,3,normal
0,45,0,0.07,0.11,2,83,0,0.06,0,0,0,0.09,22,0,0,255,0,9,0,2,neptune
1249,50,303,0,1,9,1,0,0.29,0,0,0,0.25,64,1,0.03,247,0,2,1,2,normal
0,38,0,0.09,0.03,5,103,1,0.06,1,1,1,0.01,3,0,0,255,0,3,0,2,neptune
737,50,333,0,1,9,1,0,0.03,0,0,0,0.62,163,1,0.01,192,0.01,2,1,2,normal
225,23,2599,0,1,9,2,0.01,0,0,0.14,0,1,255,1,0.02,111,0.01,7,0.57,2,normal
288,23,1376,0,1,9,9,0,0,0,0,0,1,255,1,0.01,227,0,9,0,2,normal
0,20,0,0.1,0.05,5,21,1,0.07,1,1,1,0,1,0,0,255,0,1,0,2,neptune
215,23,1080,0,1,9,5,0,0,0,0,0,1,255,1,0.05,53,0.02,5,0,2,normal
201,23,1263,0,1,9,4,0,0,0,0,0,1,255,1,0.01,64,0.02,7,0.29,2,normal
0,30,0,0.07,0.08,5,184,1,0.07,1,1,1,0.06,15,0,0,255,0,15,0,2,neptune
343,23,12777,0,1,9,4,0,0,0.01,0,0,1,239,1,0.03,82,0.01,4,0,2,normal
218,23,20131,0,1,9,1,0,0,0,0,0,1,255,1,0.01,1,1,1,0,2,normal
145,41,105,0,1,9,1,0,0.84,0,0,0,0,1,0,0,255,1,1,0,3,normal
236,23,35147,0,1,9,1,0,0,0,0,0,1,255,1,0.02,134,0.01,1,0,2,normal
268,23,2974,0,1,9,10,0,0,0,0,0,1,255,1,0,255,0,13,0.23,2,normal
42,12,129,0,1,9,77,0,0.01,0,0,0,0.89,200,0,0.01,135,0.89,292,0.01,3,normal
1396,50,335,0,1,9,1,0,0.01,0,0,0,0.96,242,1,0.01,198,0.01,1,0,2,normal
0,7,0,0.07,0.07,2,220,0,0.08,0,0,0,0.06,16,0,0,255,0,16,0,2,neptune
0,45,0,0.05,0.03,5,257,1,0.07,1,1,1,0.05,12,0,0,255,0,8,0,2,neptune
316,23,1284,0,1,9,10,0,0,0,0,0,1,255,1,0.05,10,0.1,47,0.04,2,normal
0,16,0,0.06,0.09,5,143,1,0.08,1,1,1,0.02,6,0,0,255,0,13,0,2,neptune
1032,15,0,0,1,9,296,0,0,0,0,0,1,255,0,0,255,1,296,0,1,smurf
0,35,0,0.06,0.13,5,134,1,0.06,1,1,1,0.07,17,0,0,255,0,17,0,2,neptune
0,37,0,0.07,0.02,2,207,0,0.08,0,0,0,0.02,4,0,0,255,0,4,0,2,neptune
0,30,0,0.05,0.03,5,146,1,0.05,1,1,1,0.02,5,0,0,255,0,5,0,2,neptune
42,12,74,0,1,9,125,0,0.01,0,0,0,1,254,0,0,255,0,125,0,3,normal
0,36,0,0.06,0.08,5,236,1,0.07,1,1,1,0.08,20,0,0,255,0,20,0,2,neptune
315,23,5323,0,1,9,1,0,0,0.02,0,0,1,255,1,0.04,47,0.02,1,0,2,normal
0,23,0,0,1,2,1,0.01,0,0,0,0,1,85,0,0.21,8,0.12,1,0,2,normal
326,23,1380,0,1,9,2,0,0,0,0,0,1,255,1,0.04,10,0.1,2,0,2,normal
210,23,626,0,1,9,4,0,0,0,0,0,1,255,1,0,255,0,4,0,2,normal
241,23,2631,0,1,9,12,0,0,0,0,0,1,255,1,0,255,0.01,12,0,2,normal
12715,50,1459,0,1,9,1,0.12,0.06,0,0,0,0.55,129,1,0.02,67,0.01,1,0,2,normal
0,45,0,0.06,0.08,5,237,1,0.08,1,1,1,0.01,3,0,0,255,0,18,0,2,neptune
44,12,130,0,1,9,199,0,0.01,0,0,0,0.98,251,0,0,255,0,199,0,3,normal
0,45,0,0.06,0.07,5,249,1,0.06,1,1,1,0.07,19,0,0,255,0,18,0,2,neptune
332,23,254,0,1,9,11,0,0,0,0,0,1,255,1,0.05,11,0.09,12,0.17,2,normal
0,45,0,0.06,0.16,5,116,1,0.05,1,1,1,0.12,30,0,0,255,0,19,0,2,neptune
30,14,0,0,1,9,1,0,0,0,0,0,1,131,0,0.19,84,1,1,0,1,normal
252,23,331,0,1,9,4,0.01,0,0.06,0,0,1,255,1,0.04,17,0.06,6,0.33,2,normal
214,23,21815,0,1,9,3,0,0,0,0,0,1,255,1,0.07,31,0.03,3,0,2,normal
232,23,347,0,1,9,32,0,0,0,0,0,1,255,1,0,255,0,42,0.1,2,normal
0,4,0,0.04,0.08,5,284,1,0.05,1,1,1,0.09,23,0,0,255,0,23,0,2,neptune
45,12,127,0,1,9,70,0,0.01,0,0,0,0.93,237,0,0,255,0,148,0.01,3,normal
0,45,0,0.05,0.12,5,133,1,0.07,1,1,1,0.02,6,0,0,255,0,16,0,2,neptune
0,45,0,0.06,0.12,5,96,1,0.07,1,1,1,0.03,7,0,0,255,0,12,0,2,neptune
0,35,0,0.06,0.15,5,137,1,0.06,1,1,1,0.08,20,0,0,255,0,20,0,2,neptune
0,26,0,0.07,0.01,5,255,1,0.08,1,1,1,0.01,2,0,0,255,0,2,0,2,neptune
225,23,2445,0,1,9,17,0,0,0,0,0,1,255,1,0,255,0,17,0,2,normal
0,37,0,0.06,0.09,5,211,1,0.06,1,1,1,0.07,19,0,0,255,0,19,0,2,neptune
0,45,0,0.06,0.09,5,124,1,0.05,1,1,1,0.04,10,0,0,255,0,11,0,2,neptune
0,3,0,0.07,0.03,5,103,1,0.07,1,1,1,0.01,3,0,0,255,0,3,0,2,neptune
0,23,0,0,1,2,1,0,0.03,0,0,0,0.82,144,0,0,176,0.01,1,0,2,normal
45,12,135,0,1,9,109,0,0,0,0,0,1,255,0,0,255,0,170,0.02,3,normal
234,23,1580,0,1,9,18,0,0,0,0,0,1,255,1,0.01,217,0,18,0,2,normal
0,45,0,0.06,0.03,5,146,1,0.06,1,1,1,0,1,0,0,255,0,5,0,2,neptune
0,36,0,0.33,0.39,5,18,1,0.09,1,1,1,0.03,7,0,0,255,0,7,0,2,neptune
10272,41,0,0.45,0.09,9,11,0,0.15,0.02,0,0.09,0.02,1,1,0,59,0.69,1,0,2,normal
34,12,0,1,0.5,9,2,0,0.1,0,0,0,0.05,6,0,0.33,60,0.05,1,0,3,normal
0,64,0,0.06,0.04,5,177,1,0.06,1,1,1,0.04,9,0,0,255,0,7,0,2,neptune
46,12,128,0.03,0.99,9,70,0,0.01,0,0,0,0.93,236,0,0,255,0,150,0.01,3,normal
333,23,2019,0,1,9,25,0,0,0,0,0,1,255,1,0,255,0,25,0,2,normal
0,4,0,0.05,0.1,5,237,1,0.05,1,1,1,0.09,23,0,0,255,0,23,0,2,neptune
0,64,0,0.06,0.08,5,251,1,0.07,1,1,1,0.07,19,0,0,255,0,19,0,2,neptune
15722,20,0,0,1,9,2,0,0.05,0.48,0,0,0.12,30,1,0,255,0.12,2,0,2,normal
324,23,3461,0,1,9,3,0,0,0,0,0,1,255,1,0.04,101,0.01,19,0.16,2,normal
214,23,1651,0,1,9,3,0,0,0,0,0,1,255,1,0,255,0,4,0.5,2,normal
1804,50,364,0,1,9,1,0,0.02,0,0,0,0.81,206,1,0,254,0,2,1,2,normal
159,23,8391,0,1,9,6,0,0,0,0,0,1,255,1,0.01,212,0,6,0,2,normal
0,23,1587,0,1,9,8,0,0,0,0.12,0.12,1,255,0,0,255,0,8,0,2,normal
253,23,1001,0,1,9,2,0.01,0,0.01,0.5,0.5,1,255,1,0,255,0,2,0,2,normal
333,23,406,0,1,9,32,0,0,0,0,0,1,255,1,0,255,0,42,0.07,2,normal
0,19,0,0.05,0.08,5,273,1,0.05,1,1,1,0.09,23,0,0,255,0,23,0,2,neptune
339,23,284,0,1,9,8,0,0.01,0,0,0,0.98,249,1,0,255,0,8,0,2,normal
220,23,1158,0,1,9,7,0,0,0,0,0,1,255,1,0,255,0,7,0,2,normal
171,23,3070,0,1,9,2,0,0,0,0,0,1,136,1,0.01,13,0.08,11,0.45,2,normal
0,45,0,0.06,0.07,5,123,1,0.07,1,1,1,0.06,16,0,0,255,0,8,0,2,neptune
216,23,1722,0,1,9,15,0,0,0,0,0,1,255,1,0.03,30,0.03,15,0,2,normal
232,23,12922,0,1,9,2,0,0,0,0,0,1,255,1,0,255,0,2,0,2,normal
0,45,0,0.05,0.14,5,133,1,0.08,1,1,1,0.07,18,0,0,255,0,18,0,2,neptune
